task;level;bot;taskType;routeType;isTrimmed;startTime;endTime;time;stayAtFinal;mvc;slotTime;slotNr;platformArrival
860;16;131;OUTPUT;ROUTE_1;false;1127120.0;1183580.0;56460.0;56460.0;36;NA;NA;NA
860;16;131;OUTPUT;ROUTE_2;false;1183580.0;1213000.0;29420.0;13000.0;36;1130000;226;1050000
1729;16;133;INPUT_CONTINUE;ROUTE_1;false;1080087.0;1106187.0;26100.0;18000.0;24;NA;NA;NA
1773;16;130;INPUT;ROUTE_1;false;1103952.0;1127000.0;23048.0;17000.0;24;1100000;220;1180000
1773;16;130;INPUT;ROUTE_2;false;1127000.0;1165154.0;38154.0;18000.0;24;NA;NA;NA
967;16;133;OUTPUT;ROUTE_1;false;1223623.0;1281546.0;57923.0;45098.0;8;NA;NA;NA
967;16;133;OUTPUT;ROUTE_2;false;1281546.0;1313000.0;31454.0;13000.0;8;1230000;246;1150000
967;16;132;OUTPUT;BLOCKER;false;1237403.0;1255482.0;18079.0;4000.0;8;NA;NA;NA
1796;16;136;INPUT;ROUTE_1;false;1108952.0;1132000.0;23048.0;17000.0;20;1105000;221;1185000
1796;16;136;INPUT;ROUTE_2;false;1132000.0;1182578.0;50578.0;18000.0;20;NA;NA;NA
968;16;136;OUTPUT;ROUTE_1;false;1217564.0;1257007.0;39443.0;26618.0;36;NA;NA;NA
968;16;136;OUTPUT;ROUTE_2;false;1257007.0;1303000.0;45993.0;13000.0;36;1220000;244;1140000
959;16;134;OUTPUT;ROUTE_1;false;1226482.0;1287612.0;61130.0;48742.0;72;NA;NA;NA
959;16;134;OUTPUT;ROUTE_2;false;1287612.0;1313000.0;25388.0;13000.0;72;1230000;246;1150000
983;16;130;OUTPUT;ROUTE_1;false;1247977.0;1299825.0;51848.0;45773.0;72;NA;NA;NA
983;16;130;OUTPUT;ROUTE_2;false;1299825.0;1333000.0;33175.0;13000.0;72;1250000;250;1170000
1016;16;132;OUTPUT;ROUTE_1;false;1257893.0;1311022.0;53129.0;30990.0;36;NA;NA;NA
1016;16;132;OUTPUT;ROUTE_2;false;1311022.0;1343000.0;31978.0;13000.0;36;1260000;252;1180000
1836;16;129;INPUT;ROUTE_1;false;1178082.0;1207000.0;28918.0;17000.0;20;1180000;236;1260000
1836;16;129;INPUT;ROUTE_2;false;1207000.0;1259343.0;52343.0;18000.0;20;NA;NA;NA
1826;16;135;INPUT;ROUTE_1;false;1196936.0;1222000.0;25064.0;17000.0;52;1195000;239;1275000
1826;16;135;INPUT;ROUTE_2;false;1222000.0;1266410.0;44410.0;18000.0;52;NA;NA;NA
1031;16;131;OUTPUT;ROUTE_1;false;1287150.0;1341029.0;53879.0;29844.0;72;NA;NA;NA
1031;16;131;OUTPUT;ROUTE_2;false;1341029.0;1373000.0;31971.0;13000.0;72;1290000;258;1210000
1087;16;135;OUTPUT;ROUTE_1;false;1328026.0;1383054.0;55028.0;32886.0;8;NA;NA;NA
1087;16;135;OUTPUT;ROUTE_2;false;1383054.0;1413000.0;29946.0;13000.0;8;1330000;266;1250000
1111;16;133;OUTPUT;ROUTE_1;false;1347602.0;1402896.0;55294.0;38190.0;8;NA;NA;NA
1111;16;133;OUTPUT;ROUTE_2;false;1402896.0;1433000.0;30104.0;13000.0;8;1350000;270;1270000
1111;16;135;OUTPUT;BLOCKER;false;1414900.0;1433304.0;18404.0;4000.0;8;NA;NA;NA
1085;16;129;OUTPUT;ROUTE_1;false;1329895.0;1380615.0;50720.0;16254.0;72;NA;NA;NA
1085;16;129;OUTPUT;ROUTE_2;false;1380615.0;1418000.0;37385.0;13000.0;72;1335000;267;1255000
1108;16;136;OUTPUT;ROUTE_1;false;1327150.0;1411088.0;83938.0;68518.0;68;NA;NA;NA
1108;16;136;OUTPUT;ROUTE_2;false;1411088.0;1438000.0;26912.0;13000.0;68;1355000;271;1275000
1109;16;134;OUTPUT;ROUTE_1;false;1317150.0;1399248.0;82098.0;59406.0;72;NA;NA;NA
1109;16;134;OUTPUT;ROUTE_2;false;1399248.0;1443000.0;43752.0;15552.0;72;1360000;272;1280000
1109;16;129;OUTPUT;BLOCKER;false;1419135.0;1448543.0;29408.0;4000.0;72;NA;NA;NA
1132;16;130;OUTPUT;ROUTE_1;false;1357150.0;1426546.0;69396.0;48926.0;68;NA;NA;NA
1132;16;130;OUTPUT;ROUTE_2;false;1426546.0;1458000.0;31454.0;13000.0;68;1375000;275;1295000
1132;16;136;OUTPUT;BLOCKER;false;1438070.0;1464611.0;26541.0;4000.0;68;NA;NA;NA
1132;16;135;OUTPUT;BLOCKER;false;1444352.0;1447727.0;3375.0;0.0;68;NA;NA;NA
1153;16;132;OUTPUT;ROUTE_1;false;1377636.0;1440580.0;62944.0;48540.0;8;NA;NA;NA
1153;16;132;OUTPUT;ROUTE_2;false;1440580.0;1468000.0;27420.0;13000.0;8;1385000;277;1305000
1153;16;133;OUTPUT;BLOCKER;false;1442410.0;1455082.0;12672.0;4000.0;8;NA;NA;NA
1163;16;131;OUTPUT;ROUTE_1;false;1402150.0;1451137.0;48987.0;21584.0;72;NA;NA;NA
1163;16;131;OUTPUT;ROUTE_2;false;1451137.0;1488000.0;36863.0;13000.0;72;1405000;281;1325000
1163;16;134;OUTPUT;BLOCKER;false;1457398.0;1487573.0;30175.0;4000.0;72;NA;NA;NA
1163;16;130;OUTPUT;BLOCKER;false;1459105.0;1484106.0;25001.0;4000.0;72;NA;NA;NA
1217;17;143;INPUT;ROUTE_1;false;228862.0;272000.0;43138.0;24000.0;24;250000;50;335000
1217;17;143;INPUT;ROUTE_2;false;272000.0;311820.0;39820.0;18000.0;24;NA;NA;NA
1222;17;139;INPUT;ROUTE_1;false;240230.0;282000.0;41770.0;24000.0;52;260000;52;345000
1222;17;139;INPUT;ROUTE_2;false;282000.0;327753.0;45753.0;18000.0;52;NA;NA;NA
1237;17;142;INPUT;ROUTE_1;false;252087.0;297000.0;44913.0;17000.0;24;275000;55;360000
1237;17;142;INPUT;ROUTE_2;false;297000.0;338529.0;41529.0;18000.0;24;NA;NA;NA
47;17;140;OUTPUT;ROUTE_1;false;284469.0;341537.0;57068.0;56393.0;72;NA;NA;NA
47;17;140;OUTPUT;ROUTE_2;false;341537.0;373000.0;31463.0;13000.0;72;285000;57;200000
1246;17;138;INPUT;ROUTE_1;false;271056.0;312000.0;40944.0;24000.0;52;290000;58;375000
1246;17;138;INPUT;ROUTE_2;false;312000.0;353536.0;41536.0;18000.0;52;NA;NA;NA
66;17;137;OUTPUT;ROUTE_1;false;302712.0;349700.0;46988.0;46313.0;4;NA;NA;NA
66;17;137;OUTPUT;ROUTE_2;false;349700.0;393000.0;43300.0;13000.0;4;305000;61;220000
1261;17;144;INPUT;ROUTE_1;false;277895.0;327000.0;49105.0;26427.0;24;305000;61;390000
1261;17;144;INPUT;ROUTE_2;false;327000.0;361429.0;34429.0;18000.0;24;NA;NA;NA
104;17;141;OUTPUT;ROUTE_1;false;298461.0;393896.0;95435.0;60130.0;36;NA;NA;NA
104;17;141;OUTPUT;ROUTE_2;false;393896.0;423000.0;29104.0;13000.0;36;335000;67;250000
117;17;139;OUTPUT;ROUTE_1;false;341430.0;399105.0;57675.0;56325.0;40;NA;NA;NA
117;17;139;OUTPUT;ROUTE_2;false;399105.0;438000.0;38895.0;13000.0;40;350000;70;265000
126;17;142;OUTPUT;ROUTE_1;false;349297.0;413047.0;63750.0;55650.0;4;NA;NA;NA
126;17;142;OUTPUT;ROUTE_2;false;413047.0;443000.0;29953.0;13000.0;4;355000;71;270000
1293;17;143;INPUT;ROUTE_1;false;321180.0;367000.0;45820.0;24000.0;24;345000;69;430000
1293;17;143;INPUT;ROUTE_2;false;367000.0;416270.0;49270.0;18000.0;24;NA;NA;NA
154;17;144;OUTPUT;ROUTE_1;false;371748.0;428816.0;57068.0;56393.0;68;NA;NA;NA
154;17;144;OUTPUT;ROUTE_2;false;428816.0;463000.0;34184.0;13000.0;68;375000;75;290000
186;17;138;OUTPUT;ROUTE_1;false;407910.0;470587.0;62677.0;37370.0;4;NA;NA;NA
186;17;138;OUTPUT;ROUTE_2;false;470587.0;498000.0;27413.0;13000.0;4;410000;82;325000
1318;17;140;INPUT;ROUTE_1;false;374920.0;402000.0;27080.0;17000.0;52;380000;76;465000
1318;17;140;INPUT;ROUTE_2;false;402000.0;438985.0;36985.0;18000.0;52;NA;NA;NA
205;17;143;OUTPUT;ROUTE_1;false;418625.0;479512.0;60887.0;54137.0;8;NA;NA;NA
205;17;143;OUTPUT;ROUTE_2;false;479512.0;513000.0;33488.0;13000.0;8;425000;85;340000
1337;17;137;INPUT;ROUTE_1;false;394920.0;422000.0;27080.0;17000.0;24;400000;80;485000
1337;17;137;INPUT;ROUTE_2;false;422000.0;457127.0;35127.0;18000.0;24;NA;NA;NA
220;17;141;OUTPUT;ROUTE_1;false;424009.0;487880.0;63871.0;44227.0;68;NA;NA;NA
220;17;141;OUTPUT;ROUTE_2;false;487880.0;518000.0;30120.0;13000.0;68;430000;86;345000
229;17;137;OUTPUT;ROUTE_1;false;458981.0;512466.0;53485.0;50110.0;8;NA;NA;NA
229;17;137;OUTPUT;ROUTE_2;false;512466.0;548000.0;35534.0;13000.0;8;460000;92;375000
239;17;140;OUTPUT;ROUTE_1;false;458137.0;510768.0;52631.0;38756.0;72;NA;NA;NA
239;17;140;OUTPUT;ROUTE_2;false;510768.0;548000.0;37232.0;13000.0;72;460000;92;375000
252;17;142;OUTPUT;ROUTE_1;false;469060.0;528837.0;59777.0;37598.0;4;NA;NA;NA
252;17;142;OUTPUT;ROUTE_2;false;528837.0;563000.0;34163.0;13000.0;4;475000;95;390000
263;17;139;OUTPUT;ROUTE_1;false;476465.0;532974.0;56509.0;38055.0;72;NA;NA;NA
263;17;139;OUTPUT;ROUTE_2;false;532974.0;568000.0;35026.0;13000.0;72;480000;96;395000
276;17;144;OUTPUT;ROUTE_1;false;486750.0;554921.0;68171.0;48504.0;4;NA;NA;NA
276;17;144;OUTPUT;ROUTE_2;false;554921.0;583000.0;28079.0;13000.0;4;495000;99;410000
308;17;138;OUTPUT;ROUTE_1;false;520142.0;584404.0;64262.0;44602.0;36;NA;NA;NA
308;17;138;OUTPUT;ROUTE_2;false;584404.0;613000.0;28596.0;13000.0;36;525000;105;440000
310;17;141;OUTPUT;ROUTE_1;false;525868.0;589246.0;63378.0;45592.0;68;NA;NA;NA
310;17;141;OUTPUT;ROUTE_2;false;589246.0;618000.0;28754.0;13000.0;68;530000;106;445000
331;17;143;OUTPUT;ROUTE_1;false;532150.0;613896.0;81746.0;62102.0;8;NA;NA;NA
331;17;143;OUTPUT;ROUTE_2;false;613896.0;643000.0;29104.0;13000.0;8;555000;111;470000
342;17;137;OUTPUT;ROUTE_1;false;558600.0;626363.0;67763.0;48126.0;4;NA;NA;NA
342;17;137;OUTPUT;ROUTE_2;false;626363.0;658000.0;31637.0;13000.0;4;570000;114;485000
361;17;140;OUTPUT;ROUTE_1;false;552150.0;635173.0;83023.0;62704.0;8;NA;NA;NA
361;17;140;OUTPUT;ROUTE_2;false;635173.0;668000.0;32827.0;13000.0;8;580000;116;495000
382;17;139;OUTPUT;ROUTE_1;false;595200.0;653846.0;58646.0;35968.0;68;NA;NA;NA
382;17;139;OUTPUT;ROUTE_2;false;653846.0;688000.0;34154.0;13000.0;68;600000;120;515000
404;17;142;OUTPUT;ROUTE_1;false;567150.0;673889.0;106739.0;86564.0;36;NA;NA;NA
404;17;142;OUTPUT;ROUTE_2;false;673889.0;703000.0;29111.0;13000.0;36;615000;123;530000
405;17;138;OUTPUT;ROUTE_1;false;624306.0;684905.0;60599.0;45520.0;40;NA;NA;NA
405;17;138;OUTPUT;ROUTE_2;false;684905.0;713000.0;28095.0;13000.0;40;625000;125;540000
415;17;144;OUTPUT;ROUTE_1;false;618350.0;681881.0;63531.0;45388.0;8;NA;NA;NA
415;17;144;OUTPUT;ROUTE_2;false;681881.0;713000.0;31119.0;14500.0;8;625000;125;540000
456;17;141;OUTPUT;ROUTE_1;false;656750.0;718315.0;61565.0;40896.0;4;NA;NA;NA
456;17;141;OUTPUT;ROUTE_2;false;718315.0;753000.0;34685.0;13000.0;4;665000;133;580000
474;17;143;OUTPUT;ROUTE_1;false;646095.0;742896.0;96801.0;79189.0;4;NA;NA;NA
474;17;143;OUTPUT;ROUTE_2;false;742896.0;773000.0;30104.0;13000.0;4;685000;137;600000
474;17;141;OUTPUT;BLOCKER;false;754900.0;770663.0;15763.0;0.0;4;NA;NA;NA
493;17;137;OUTPUT;ROUTE_1;false;702530.0;764738.0;62208.0;45422.0;8;NA;NA;NA
493;17;137;OUTPUT;ROUTE_2;false;764738.0;793000.0;28262.0;13000.0;8;705000;141;620000
500;17;140;OUTPUT;ROUTE_1;false;689603.0;726565.0;36962.0;11751.0;36;NA;NA;NA
500;17;140;OUTPUT;ROUTE_2;false;726565.0;798000.0;71435.0;42208.0;36;710000;142;625000
519;17;139;OUTPUT;ROUTE_1;false;724467.0;775622.0;51155.0;29317.0;40;NA;NA;NA
519;17;139;OUTPUT;ROUTE_2;false;775622.0;813000.0;37378.0;13000.0;40;725000;145;640000
528;17;142;OUTPUT;ROUTE_1;false;729150.0;787031.0;57881.0;41452.0;4;NA;NA;NA
528;17;142;OUTPUT;ROUTE_2;false;787031.0;818000.0;30969.0;13000.0;4;730000;146;645000
536;17;138;OUTPUT;ROUTE_1;false;735012.0;794512.0;59500.0;36996.0;36;NA;NA;NA
536;17;138;OUTPUT;ROUTE_2;false;794512.0;828000.0;33488.0;13000.0;36;740000;148;655000
546;17;144;OUTPUT;ROUTE_1;false;748150.0;806246.0;58096.0;42834.0;4;NA;NA;NA
546;17;144;OUTPUT;ROUTE_2;false;806246.0;838000.0;31754.0;13000.0;4;750000;150;665000
604;17;141;OUTPUT;ROUTE_1;false;797261.0;862365.0;65104.0;37100.0;68;NA;NA;NA
604;17;141;OUTPUT;ROUTE_2;false;862365.0;893000.0;30635.0;13000.0;68;805000;161;720000
612;17;143;OUTPUT;ROUTE_1;false;795150.0;866857.0;71707.0;53564.0;4;NA;NA;NA
612;17;143;OUTPUT;ROUTE_2;false;866857.0;898000.0;31143.0;13000.0;4;810000;162;725000
629;17;140;OUTPUT;ROUTE_1;false;806600.0;876189.0;69589.0;48762.0;72;NA;NA;NA
629;17;140;OUTPUT;ROUTE_2;false;876189.0;908000.0;31811.0;13000.0;72;820000;164;735000
639;17;139;OUTPUT;ROUTE_1;false;825063.0;888571.0;63508.0;47571.0;40;NA;NA;NA
639;17;139;OUTPUT;ROUTE_2;false;888571.0;918000.0;29429.0;13000.0;40;830000;166;745000
647;17;137;OUTPUT;ROUTE_1;false;819100.0;895535.0;76435.0;54082.0;72;NA;NA;NA
647;17;137;OUTPUT;ROUTE_2;false;895535.0;938000.0;42465.0;13000.0;72;850000;170;765000
675;17;138;OUTPUT;ROUTE_1;false;864631.0;915170.0;50539.0;25385.0;40;NA;NA;NA
675;17;138;OUTPUT;ROUTE_2;false;915170.0;958000.0;42830.0;15660.0;40;870000;174;785000
1625;17;142;INPUT;ROUTE_1;false;819920.0;847000.0;27080.0;17000.0;24;825000;165;910000
1625;17;142;INPUT;ROUTE_2;false;847000.0;890195.0;43195.0;18000.0;24;NA;NA;NA
1637;17;144;INPUT;ROUTE_1;false;838066.0;867000.0;28934.0;17000.0;24;845000;169;930000
1637;17;144;INPUT;ROUTE_2;false;867000.0;918275.0;51275.0;18000.0;24;NA;NA;NA
702;17;141;OUTPUT;ROUTE_1;false;893000.0;949484.0;56484.0;44096.0;4;NA;NA;NA
702;17;141;OUTPUT;ROUTE_2;false;949484.0;983000.0;33516.0;13000.0;4;895000;179;810000
725;17;144;OUTPUT;ROUTE_1;false;919191.0;968721.0;49530.0;41430.0;72;NA;NA;NA
725;17;144;OUTPUT;ROUTE_2;false;968721.0;1013000.0;44279.0;13000.0;72;925000;185;840000
733;17;143;OUTPUT;ROUTE_1;false;908647.0;970196.0;61549.0;39761.0;8;NA;NA;NA
733;17;143;OUTPUT;ROUTE_2;false;970196.0;1003000.0;32804.0;13000.0;8;915000;183;830000
741;17;142;OUTPUT;ROUTE_1;false;923039.0;986182.0;63143.0;55718.0;40;NA;NA;NA
741;17;142;OUTPUT;ROUTE_2;false;986182.0;1018000.0;31818.0;13000.0;40;930000;186;845000
768;17;140;OUTPUT;ROUTE_1;false;922150.0;1000542.0;78392.0;52522.0;4;NA;NA;NA
768;17;140;OUTPUT;ROUTE_2;false;1000542.0;1043000.0;42458.0;13000.0;4;955000;191;870000
770;17;139;OUTPUT;ROUTE_1;false;939500.0;1007372.0;67872.0;51768.0;36;NA;NA;NA
770;17;139;OUTPUT;ROUTE_2;false;1007372.0;1038000.0;30628.0;13000.0;36;950000;190;865000
775;17;137;OUTPUT;ROUTE_1;false;952072.0;1013809.0;61737.0;48674.0;8;NA;NA;NA
775;17;137;OUTPUT;ROUTE_2;false;1013809.0;1048000.0;34191.0;13000.0;8;960000;192;875000
775;17;143;OUTPUT;BLOCKER;false;1017399.0;1036986.0;19587.0;4000.0;8;NA;NA;NA
806;17;138;OUTPUT;ROUTE_1;false;979494.0;1039905.0;60411.0;43792.0;36;NA;NA;NA
806;17;138;OUTPUT;ROUTE_2;false;1039905.0;1068000.0;28095.0;13000.0;36;980000;196;895000
837;17;141;OUTPUT;ROUTE_1;true;983775.0;1075949.0;92174.0;70171.0;40;NA;NA;NA
837;17;141;OUTPUT;ROUTE_2;true;1075949.0;1080674.0;4725.0;0.0;40;1025000;205;940000
857;17;143;OUTPUT;ROUTE_1;true;1046789.0;1080000.0;33211.0;22544.0;72;NA;NA;NA
862;17;144;OUTPUT;ROUTE_1;true;1054778.0;1080000.0;25222.0;7434.0;68;NA;NA;NA
864;17;142;OUTPUT;ROUTE_1;true;1048572.0;1080000.0;31428.0;17024.0;4;NA;NA;NA
899;17;139;OUTPUT;ROUTE_1;true;1052150.0;1080000.0;27850.0;10064.0;72;NA;NA;NA
914;17;140;OUTPUT;ROUTE_1;true;1075818.0;1080007.0;4189.0;0.0;36;NA;NA;NA
798;17;140;OUTPUT;ROUTE_1;false;1080241.0;1136821.0;56580.0;38082.0;4;NA;NA;NA
798;17;140;OUTPUT;ROUTE_2;false;1136821.0;1173000.0;36179.0;13000.0;4;1085000;217;1000000
837;17;141;OUTPUT_CONTINUE;ROUTE_1;false;1175674.0;1208000.0;32326.0;13000.0;40;1120000;224;1035000
891;17;144;OUTPUT;ROUTE_1;false;1172790.0;1223423.0;50633.0;45908.0;40;NA;NA;NA
891;17;144;OUTPUT;ROUTE_2;false;1223423.0;1263000.0;39577.0;13000.0;40;1175000;235;1090000
891;17;141;OUTPUT;BLOCKER;false;1227406.0;1250057.0;22651.0;4000.0;40;NA;NA;NA
912;17;142;OUTPUT;ROUTE_1;false;1189876.0;1241116.0;51240.0;45840.0;4;NA;NA;NA
912;17;142;OUTPUT;ROUTE_2;false;1241116.0;1278000.0;36884.0;13000.0;4;1190000;238;1105000
899;17;139;OUTPUT;ROUTE_1;false;1176900.0;1223280.0;46380.0;46380.0;72;NA;NA;NA
899;17;139;OUTPUT;ROUTE_2;false;1223280.0;1268000.0;44720.0;13000.0;72;1180000;236;1095000
920;17;143;OUTPUT;ROUTE_1;false;1170809.0;1240580.0;69771.0;68421.0;36;NA;NA;NA
920;17;143;OUTPUT;ROUTE_2;false;1240580.0;1268000.0;27420.0;13000.0;36;1180000;236;1095000
1761;17;138;INPUT;ROUTE_1;false;1083952.0;1107000.0;23048.0;17000.0;24;1085000;217;1170000
1761;17;138;INPUT;ROUTE_2;false;1107000.0;1159460.0;52460.0;18000.0;24;NA;NA;NA
1777;17;137;INPUT;ROUTE_1;false;1101936.0;1127000.0;25064.0;17000.0;24;1105000;221;1190000
1777;17;137;INPUT;ROUTE_2;false;1127000.0;1163811.0;36811.0;18000.0;24;NA;NA;NA
953;17;137;OUTPUT;ROUTE_1;false;1216990.0;1263618.0;46628.0;35153.0;72;NA;NA;NA
953;17;137;OUTPUT;ROUTE_2;false;1263618.0;1313000.0;49382.0;13000.0;72;1225000;245;1140000
1009;17;140;OUTPUT;ROUTE_1;false;1262150.0;1322221.0;60071.0;40276.0;8;NA;NA;NA
1009;17;140;OUTPUT;ROUTE_2;false;1322221.0;1353000.0;30779.0;13000.0;8;1265000;253;1180000
1004;17;138;OUTPUT;ROUTE_1;false;1246536.0;1307038.0;60502.0;32278.0;36;NA;NA;NA
1004;17;138;OUTPUT;ROUTE_2;false;1307038.0;1338000.0;30962.0;13000.0;36;1250000;250;1165000
1044;17;141;OUTPUT;ROUTE_1;false;1294539.0;1348924.0;54385.0;23624.0;4;NA;NA;NA
1044;17;141;OUTPUT;ROUTE_2;false;1348924.0;1388000.0;39076.0;13000.0;4;1300000;260;1215000
1072;17;143;OUTPUT;ROUTE_1;false;1322150.0;1382365.0;60215.0;43104.0;68;NA;NA;NA
1072;17;143;OUTPUT;ROUTE_2;false;1382365.0;1413000.0;30635.0;13000.0;68;1325000;265;1240000
1055;17;142;OUTPUT;ROUTE_1;false;1304442.0;1353159.0;48717.0;29588.0;72;NA;NA;NA
1055;17;142;OUTPUT;ROUTE_2;false;1353159.0;1398000.0;44841.0;19600.0;72;1310000;262;1225000
1082;17;139;OUTPUT;ROUTE_1;false;1297150.0;1368482.0;71332.0;51862.0;36;NA;NA;NA
1082;17;139;OUTPUT;ROUTE_2;false;1368482.0;1403000.0;34518.0;13000.0;36;1315000;263;1230000
1095;17;144;OUTPUT;ROUTE_1;false;1321350.0;1403040.0;81690.0;63714.0;40;NA;NA;NA
1095;17;144;OUTPUT;ROUTE_2;false;1403040.0;1433000.0;29960.0;13000.0;40;1345000;269;1260000
1130;17;137;OUTPUT;ROUTE_1;false;1351750.0;1410848.0;59098.0;41994.0;36;NA;NA;NA
1130;17;137;OUTPUT;ROUTE_2;false;1410848.0;1443000.0;32152.0;13000.0;36;1355000;271;1270000
1130;17;139;OUTPUT;BLOCKER;false;1414899.0;1436859.0;21960.0;4000.0;36;NA;NA;NA
1154;17;138;OUTPUT;ROUTE_1;false;1371750.0;1437031.0;65281.0;47312.0;36;NA;NA;NA
1154;17;138;OUTPUT;ROUTE_2;false;1437031.0;1468000.0;30969.0;13000.0;36;1380000;276;1295000
1154;17;137;OUTPUT;BLOCKER;false;1447405.0;1454626.0;7221.0;0.0;36;NA;NA;NA
1158;17;140;OUTPUT;ROUTE_1;false;1385489.0;1450871.0;65382.0;48269.0;4;NA;NA;NA
1158;17;140;OUTPUT;ROUTE_2;false;1450871.0;1483000.0;32129.0;13000.0;4;1395000;279;1310000
1896;17;141;INPUT;ROUTE_1;false;1396936.0;1422000.0;25064.0;17000.0;20;1400000;280;1485000
1896;17;141;INPUT;ROUTE_2;false;1422000.0;1467927.0;45927.0;18000.0;20;NA;NA;NA
1902;17;142;INPUT;ROUTE_1;false;1449920.0;1477000.0;27080.0;17000.0;52;1455000;291;1540000
1902;17;142;INPUT;ROUTE_2;false;1477000.0;1510079.0;33079.0;18000.0;52;NA;NA;NA
1902;17;143;INPUT;BLOCKER;false;1430870.0;1447933.0;17063.0;4000.0;52;NA;NA;NA
1216;18;147;INPUT;ROUTE_1;false;227237.0;267000.0;39763.0;24000.0;20;250000;50;340000
1216;18;147;INPUT;ROUTE_2;false;267000.0;320359.0;53359.0;18000.0;20;NA;NA;NA
1223;18;152;INPUT;ROUTE_1;false;227796.0;277000.0;49204.0;24000.0;56;260000;52;350000
1223;18;152;INPUT;ROUTE_2;false;277000.0;328835.0;51835.0;18000.0;56;NA;NA;NA
1236;18;149;INPUT;ROUTE_1;false;250920.0;292000.0;41080.0;21285.0;20;275000;55;365000
1236;18;149;INPUT;ROUTE_2;false;292000.0;331154.0;39154.0;18000.0;20;NA;NA;NA
1239;18;150;INPUT;ROUTE_1;false;248215.0;297000.0;48785.0;17000.0;56;280000;56;370000
1239;18;150;INPUT;ROUTE_2;false;297000.0;346636.0;49636.0;18000.0;56;NA;NA;NA
55;18;151;OUTPUT;ROUTE_1;false;285441.0;360072.0;74631.0;67881.0;8;NA;NA;NA
55;18;151;OUTPUT;ROUTE_2;false;360072.0;388000.0;27928.0;13000.0;8;295000;59;205000
1252;18;148;INPUT;ROUTE_1;false;263547.0;312000.0;48453.0;17000.0;20;295000;59;385000
1252;18;148;INPUT;ROUTE_2;false;312000.0;352346.0;40346.0;18000.0;20;NA;NA;NA
89;18;146;OUTPUT;ROUTE_1;false;319172.0;380880.0;61708.0;32144.0;72;NA;NA;NA
89;18;146;OUTPUT;ROUTE_2;false;380880.0;413000.0;32120.0;13000.0;72;320000;64;230000
1263;18;145;INPUT;ROUTE_1;false;266808.0;327000.0;60192.0;24000.0;56;310000;62;400000
1263;18;145;INPUT;ROUTE_2;false;327000.0;366671.0;39671.0;18000.0;56;NA;NA;NA
106;18;147;OUTPUT;ROUTE_1;false;330897.0;401937.0;71040.0;54840.0;68;NA;NA;NA
106;18;147;OUTPUT;ROUTE_2;false;401937.0;428000.0;26063.0;13000.0;68;335000;67;245000
131;18;150;OUTPUT;ROUTE_1;false;348769.0;404032.0;55263.0;52563.0;72;NA;NA;NA
131;18;150;OUTPUT;ROUTE_2;false;404032.0;448000.0;43968.0;13000.0;72;355000;71;265000
141;18;149;OUTPUT;ROUTE_1;false;366878.0;428198.0;61320.0;55920.0;40;NA;NA;NA
141;18;149;OUTPUT;ROUTE_2;false;428198.0;463000.0;34802.0;13000.0;40;370000;74;280000
160;18;145;OUTPUT;ROUTE_1;false;367982.0;437146.0;69164.0;68489.0;68;NA;NA;NA
160;18;145;OUTPUT;ROUTE_2;false;437146.0;473000.0;35854.0;13000.0;68;380000;76;290000
1316;18;152;INPUT;ROUTE_1;false;337721.0;392000.0;54279.0;24000.0;20;375000;75;465000
1316;18;152;INPUT;ROUTE_2;false;392000.0;437550.0;45550.0;18000.0;20;NA;NA;NA
174;18;148;OUTPUT;ROUTE_1;false;399297.0;456972.0;57675.0;56325.0;4;NA;NA;NA
174;18;148;OUTPUT;ROUTE_2;false;456972.0;493000.0;36028.0;13000.0;4;400000;80;310000
1336;18;151;INPUT;ROUTE_1;false;393952.0;417000.0;23048.0;17000.0;20;400000;80;490000
1336;18;151;INPUT;ROUTE_2;false;417000.0;456504.0;39504.0;18000.0;20;NA;NA;NA
219;18;146;OUTPUT;ROUTE_1;false;420896.0;495848.0;74952.0;59864.0;40;NA;NA;NA
219;18;146;OUTPUT;ROUTE_2;false;495848.0;528000.0;32152.0;13000.0;40;435000;87;345000
249;18;149;OUTPUT;ROUTE_1;false;464595.0;529921.0;65326.0;50247.0;40;NA;NA;NA
249;18;149;OUTPUT;ROUTE_2;false;529921.0;558000.0;28079.0;13000.0;40;465000;93;375000
262;18;147;OUTPUT;ROUTE_1;false;450150.0;535180.0;85030.0;64194.0;68;NA;NA;NA
262;18;147;OUTPUT;ROUTE_2;false;535180.0;568000.0;32820.0;13000.0;68;475000;95;385000
264;18;152;OUTPUT;ROUTE_1;false;479860.0;540100.0;60240.0;41640.0;4;NA;NA;NA
264;18;152;OUTPUT;ROUTE_2;false;540100.0;578000.0;37900.0;13000.0;4;485000;97;395000
267;18;150;OUTPUT;ROUTE_1;false;480320.0;549564.0;69244.0;55840.0;40;NA;NA;NA
267;18;150;OUTPUT;ROUTE_2;false;549564.0;578000.0;28436.0;13000.0;40;485000;97;395000
275;18;151;OUTPUT;ROUTE_1;false;482403.0;526601.0;44198.0;35423.0;72;NA;NA;NA
275;18;151;OUTPUT;ROUTE_2;false;526601.0;583000.0;56399.0;14500.0;72;490000;98;400000
284;18;148;OUTPUT;ROUTE_1;false;493895.0;556798.0;62903.0;43765.0;36;NA;NA;NA
284;18;148;OUTPUT;ROUTE_2;false;556798.0;593000.0;36202.0;13000.0;36;500000;100;410000
